,Serial,Model,Target Timestamp,FAULT-20D,FAULT-19D,FAULT-18D,FAULT-17D,FAULT-16D,FAULT-15D,FAULT-14D,FAULT-13D,FAULT-12D,FAULT-11D,FAULT-10D,FAULT-9D,FAULT-8D,FAULT-7D,FAULT-6D,FAULT-5D,FAULT-4D,FAULT-3D,FAULT-2D,FAULT-1D,CLEANING-20D,CLEANING-19D,CLEANING-18D,CLEANING-17D,CLEANING-16D,CLEANING-15D,CLEANING-14D,CLEANING-13D,CLEANING-12D,CLEANING-11D,CLEANING-10D,CLEANING-9D,CLEANING-8D,CLEANING-7D,CLEANING-6D,CLEANING-5D,CLEANING-4D,CLEANING-3D,CLEANING-2D,CLEANING-1D,TARGET
1702,1558041,model 18,2017-11-23 00:00:00,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,1.0,1.0,414.0,0.0,0.0,0.0,1.0,429.0,0.0,1.0,0.0,0.0,1.0,432.0,1.0,1.0,1.0,0.0,0.0,4.0
1703,1612713,model 18,2017-11-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,391.0,1.0,380.0,393.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1122.0,1.0,401.0,0.0,0.0,2.0
1704,1625343,model 10,2017-11-23 00:00:00,68.0,93.0,92.0,54.0,46.0,64.0,74.0,79.0,104.0,93.0,45.0,41.0,41.0,36.0,50.0,97.0,106.0,48.0,40.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1705,1554481,model 20,2017-11-24 00:00:00,178.0,182.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1706,1555490,model 13,2017-11-24 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0
1707,1558041,model 18,2017-11-24 00:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,1.0,1.0,414.0,0.0,0.0,0.0,1.0,429.0,0.0,1.0,0.0,0.0,1.0,432.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0
1708,1612713,model 18,2017-11-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,380.0,393.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1122.0,1.0,401.0,0.0,0.0,1.0,0.0
1709,1625343,model 10,2017-11-24 00:00:00,93.0,92.0,54.0,46.0,64.0,74.0,79.0,104.0,93.0,45.0,41.0,41.0,36.0,50.0,97.0,106.0,48.0,40.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
1710,1554481,model 20,2017-11-25 00:00:00,182.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1711,1555490,model 13,2017-11-25 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0
1712,1558041,model 18,2017-11-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,1.0,414.0,0.0,0.0,0.0,1.0,429.0,0.0,1.0,0.0,0.0,1.0,432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
1713,1612713,model 18,2017-11-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,380.0,393.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1122.0,1.0,401.0,0.0,0.0,1.0,374.0,0.0
1714,1625343,model 10,2017-11-25 00:00:00,92.0,54.0,46.0,64.0,74.0,79.0,104.0,93.0,45.0,41.0,41.0,36.0,50.0,97.0,106.0,48.0,40.0,58.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0
1715,1554481,model 20,2017-11-26 00:00:00,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716,1555490,model 13,2017-11-26 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
1717,1558041,model 18,2017-11-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,1.0,414.0,0.0,0.0,0.0,1.0,429.0,0.0,1.0,0.0,0.0,1.0,432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,407.0,1.0
1718,1612713,model 18,2017-11-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,393.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1122.0,1.0,401.0,0.0,0.0,1.0,374.0,1.0,0.0
1719,1625343,model 10,2017-11-26 00:00:00,54.0,46.0,64.0,74.0,79.0,104.0,93.0,45.0,41.0,41.0,36.0,50.0,97.0,106.0,48.0,40.0,58.0,0.0,67.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81.0
1720,1554481,model 20,2017-11-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721,1555490,model 13,2017-11-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1722,1558041,model 18,2017-11-27 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,429.0,0.0,1.0,0.0,0.0,1.0,432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,407.0,409.0,0.0
1723,1612713,model 18,2017-11-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1122.0,1.0,401.0,0.0,0.0,1.0,374.0,1.0,1.0,2.0
1724,1625343,model 10,2017-11-27 00:00:00,46.0,64.0,74.0,79.0,104.0,93.0,45.0,41.0,41.0,36.0,50.0,97.0,106.0,48.0,40.0,58.0,0.0,67.0,73.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0
1725,1554481,model 20,2017-11-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726,1555490,model 13,2017-11-28 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1727,1558041,model 18,2017-11-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,429.0,0.0,1.0,0.0,0.0,1.0,432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,407.0,409.0,1.0,0.0
1728,1612713,model 18,2017-11-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1122.0,1.0,401.0,0.0,0.0,1.0,374.0,1.0,1.0,1.0,0.0
1729,1625343,model 10,2017-11-28 00:00:00,64.0,74.0,79.0,104.0,93.0,45.0,41.0,41.0,36.0,50.0,97.0,106.0,48.0,40.0,58.0,0.0,67.0,73.0,81.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0
1730,1554481,model 20,2017-11-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1731,1555490,model 13,2017-11-29 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732,1558041,model 18,2017-11-29 00:00:00,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,429.0,0.0,1.0,0.0,0.0,1.0,432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,407.0,409.0,1.0,396.0,1.0
1733,1612713,model 18,2017-11-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1122.0,1.0,401.0,0.0,0.0,1.0,374.0,1.0,1.0,1.0,0.0,0.0
1734,1625343,model 10,2017-11-29 00:00:00,74.0,79.0,104.0,93.0,45.0,41.0,41.0,36.0,50.0,97.0,106.0,48.0,40.0,58.0,0.0,67.0,73.0,81.0,25.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0
1735,1554481,model 20,2017-11-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736,1555490,model 13,2017-11-30 00:00:00,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1737,1558041,model 18,2017-11-30 00:00:00,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,429.0,0.0,1.0,0.0,0.0,1.0,432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,407.0,409.0,1.0,396.0,1.0,1.0
1738,1612713,model 18,2017-11-30 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1122.0,1.0,401.0,0.0,0.0,1.0,374.0,1.0,1.0,1.0,0.0,1.0,1.0
1739,1625343,model 10,2017-11-30 00:00:00,79.0,104.0,93.0,45.0,41.0,41.0,36.0,50.0,97.0,106.0,48.0,40.0,58.0,0.0,67.0,73.0,81.0,25.0,38.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0
1740,1554481,model 20,2017-12-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741,1555490,model 13,2017-12-01 00:00:00,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1742,1558041,model 18,2017-12-01 00:00:00,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,429.0,0.0,1.0,0.0,0.0,1.0,432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,407.0,409.0,1.0,396.0,1.0,1.0,2.0
1743,1612713,model 18,2017-12-01 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1122.0,1.0,401.0,0.0,0.0,1.0,374.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1744,1625343,model 10,2017-12-01 00:00:00,104.0,93.0,45.0,41.0,41.0,36.0,50.0,97.0,106.0,48.0,40.0,58.0,0.0,67.0,73.0,81.0,25.0,38.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
1745,1554481,model 20,2017-12-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746,1555490,model 13,2017-12-02 00:00:00,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
1747,1558041,model 18,2017-12-02 00:00:00,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,407.0,409.0,1.0,396.0,1.0,1.0,1.0,1.0
1748,1612713,model 18,2017-12-02 00:00:00,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1122.0,1.0,401.0,0.0,0.0,1.0,374.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1749,1625343,model 10,2017-12-02 00:00:00,93.0,45.0,41.0,41.0,36.0,50.0,97.0,106.0,48.0,40.0,58.0,0.0,67.0,73.0,81.0,25.0,38.0,26.0,18.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
1750,1554481,model 20,2017-12-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,1555490,model 13,2017-12-03 00:00:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0
1752,1558041,model 18,2017-12-03 00:00:00,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,407.0,409.0,1.0,396.0,1.0,1.0,1.0,387.0,5.0
1753,1612713,model 18,2017-12-03 00:00:00,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1122.0,1.0,401.0,0.0,0.0,1.0,374.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,335.0,0.0
1754,1625343,model 10,2017-12-03 00:00:00,45.0,41.0,41.0,36.0,50.0,97.0,106.0,48.0,40.0,58.0,0.0,67.0,73.0,81.0,25.0,38.0,26.0,18.0,49.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
1755,1554481,model 20,2017-12-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756,1555490,model 13,2017-12-04 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0
1757,1558041,model 18,2017-12-04 00:00:00,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,1.0,432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,407.0,409.0,1.0,396.0,1.0,1.0,1.0,387.0,391.0,0.0
1758,1612713,model 18,2017-12-04 00:00:00,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1122.0,1.0,401.0,0.0,0.0,1.0,374.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,335.0,1.0,0.0
1759,1625343,model 10,2017-12-04 00:00:00,41.0,41.0,36.0,50.0,97.0,106.0,48.0,40.0,58.0,0.0,67.0,73.0,81.0,25.0,38.0,26.0,18.0,49.0,52.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1760,1554481,model 20,2017-12-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761,1555490,model 13,2017-12-05 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0
1762,1558041,model 18,2017-12-05 00:00:00,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,1.0,432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,407.0,409.0,1.0,396.0,1.0,1.0,1.0,387.0,391.0,1.0,1.0
1763,1612713,model 18,2017-12-05 00:00:00,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1122.0,1.0,401.0,0.0,0.0,1.0,374.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,335.0,1.0,1.0,0.0
1764,1625343,model 10,2017-12-05 00:00:00,41.0,36.0,50.0,97.0,106.0,48.0,40.0,58.0,0.0,67.0,73.0,81.0,25.0,38.0,26.0,18.0,49.0,52.0,95.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
1765,1554481,model 20,2017-12-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1766,1555490,model 13,2017-12-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0
1767,1558041,model 18,2017-12-06 00:00:00,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,1.0,1.0,432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,407.0,409.0,1.0,396.0,1.0,1.0,1.0,387.0,391.0,1.0,0.0,4.0
1768,1612713,model 18,2017-12-06 00:00:00,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.0,1.0,401.0,0.0,0.0,1.0,374.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,335.0,1.0,1.0,0.0,0.0
1769,1625343,model 10,2017-12-06 00:00:00,36.0,50.0,97.0,106.0,48.0,40.0,58.0,0.0,67.0,73.0,81.0,25.0,38.0,26.0,18.0,49.0,52.0,95.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
1770,1554481,model 20,2017-12-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1771,1555490,model 13,2017-12-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0
1772,1558041,model 18,2017-12-07 00:00:00,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,1.0,4.0,432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,407.0,409.0,1.0,396.0,1.0,1.0,1.0,387.0,391.0,1.0,0.0,0.0,23.0
1773,1612713,model 18,2017-12-07 00:00:00,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.0,1.0,401.0,0.0,0.0,1.0,374.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,335.0,1.0,1.0,0.0,1.0,0.0
